,title_text,label,label_score
398,unggah foto habibie syahrini moga temu ainun surga,clickbait,0
399,acung pisau pria resah unjung pantai kuta,clickbait,0
400,anggar sri mulyani anggota dpr curhat jebak lift,clickbait,0
401,senang suporter thailand hadiah jersey syal indonesia,clickbait,0
402,jelas bekas video pukul siswa teman teman,clickbait,0
403,sibuk batal temu pimpin kpk agenda jokowi hari,clickbait,0
404,spanduk pecel lele obat kuat jakmania kritik persija,clickbait,0
405,aplikasi google fitur fitur kamera pixel,clickbait,0
406,fakta tarik animasi spongebob squarepants,clickbait,0
407,chris hemsworth natalie portman bintang utama thor love and thunder,clickbait,0
408,anggota pansus pindah kota bentuk dpr,clickbait,0
409,temu baru sebab punah dinosaurus,clickbait,0
410,cerita saut ajak makan pecel pimpin kpk tulis surat undur,clickbait,0
411,live streaming tim dokter kondisi sehat habibie,clickbait,0
412,ketua hipmi lempar isyarat longgar respon presiden jokowi,clickbait,0
413,cinta tolak pemuda bandung tusuk gadis puja,clickbait,0
414,tarik mata mata rusia alami buta,clickbait,0
415,cerita gabby perempuan meter tolak lamar kerja,clickbait,0
416,fakta bocah cabul bunuh pergi ngaji diimingi uang jerat sarung,clickbait,0
417,viral video gerebek pasang selingkuh inap buleleng disidak,clickbait,0
418,diskriminasi langgar ham nilai akar papua sentuh,clickbait,0
419,jelang perintah menteri jokowi pamit,clickbait,0
420,gagal rencana 000 orang main petak umpet ikea,clickbait,0
421,reaksi shandy aulia hadap netizen julid,clickbait,0
422,tarung buaya meter anakonda meter menang,clickbait,0
423,langkah ditjen imigrasi terima surat cegah cabut paspor veronica koman,clickbait,0
424,fakta celaka bus mira innova nganjuk madiun ambil video tumpang tewas,clickbait,0
425,hasrat catur andal indonesia piala dunia fide,clickbait,0
426,dprd ban serep ridwan kamil ruzhanul,clickbait,0
427,anak posesif nicky tirta larang wanita,clickbait,0
428,dirut sriwijaya air copot,clickbait,0
429,viral mutih sim mati polisi hoax,clickbait,0
430,seniman tolak revisi kpk,clickbait,0
431,bocor foto daihatsu sigra facelift,clickbait,0
432,lambai tangan meghan markle ramai final open,clickbait,0
433,cari cosplayer suka kostum karakter jawab,clickbait,0
434,lanjut kuat kurs rupiah bank,clickbait,0
435,sisi buruk tote bag ganti kantong plastik,clickbait,0
436,pesan istri gantung cekcok suami foto peluk,clickbait,0
437,alas museum sejarah bentoel malang jual,clickbait,0
438,luhut sus pamit,clickbait,0
439,tips niat pelihara kodok,clickbait,0
440,karyawan amazon turun jalan laku protes alas,clickbait,0
441,siji beda nikmat koleksi museum seni rupa keramik,clickbait,0
442,pilih jenis gelas pengaruh kopi,clickbait,0
443,waspada bahaya polutan udara ruang,clickbait,0
444,sri mulyani rekam medis 267 juta duduk identifikasi,clickbait,0
445,fakta terap sistem ganjil genap jakarta barat,clickbait,0
446,bayar 000 masuk museum jakarta,clickbait,0
447,cerita bupati mamberamo papua puluh mahasiswa pilih pulang kampung,clickbait,0
448,menteri sus maaf aku tengil,clickbait,0
449,beda teknologi hybrid power nissan note,clickbait,0
450,beda tari cabut paspor jelas pakar hukum,clickbait,0
451,dul jaelani tolong maaf maaf,clickbait,0
452,kerja tembak kapal menteri sus,clickbait,0
453,fakta sopir truk tanah sangka tabrak untun bintaro,clickbait,0
454,kemal mochtar hasil turun berat badan tahun rahasia,clickbait,0
455,polisi pergok busana istri orang sanksi,clickbait,0
456,kerap arak orang jepang mikoshi,clickbait,0
457,bayang indonesia,clickbait,0
458,cerita jatuh bangun milik warung dian barokah unhas langgan mahasiswa,clickbait,0
459,ajak perang gubernur malu menteri sus,clickbait,0
460,viral kendara keluar jurus silat kena razia polisi,clickbait,0
461,fakta kabut asap sumatera kalimantan terbang batal warga sesak nafas,clickbait,0
462,kisah pasien tandu puskesmas ambulans desa selamat lahir,clickbait,0
463,cukai rokok timbang perintah,clickbait,0
464,viral tumpang diri jam pesawat istri tidur,clickbait,0
465,manfaat renang tubuh remeh,clickbait,0
466,capim kpk kunci surat meterai,clickbait,0
467,viral video wanita bugil motor keliling samarinda kronologi jadi,clickbait,0
468,polemik djarum kpai ujung stop audisi,clickbait,0
469,sby titik air mata,clickbait,0
470, populer entertainment  armand maulana juri anak the voice penjara santun ahmad dhani henti,clickbait,0
471,tilang ganjil genap urus denda tilang,clickbait,0
472,espresso istilah kedai kopi,clickbait,0
473,makan pisang sarap alas,clickbait,0
474,duduk perkara ratus mahasiswa papua pilih pulang kampung maklumat,clickbait,0
475,kota kritik ridwan kamil luas komentar gubernur kaltim,clickbait,0
476,samsung galaxy a20s bekal kamera,clickbait,0
477,pindah kota pengaruh arus era kendara listrik,clickbait,0
478,sekolah tuju andreas asuh wali kota malang,clickbait,0
479,fakta ungkap sidang narkoba jefri nichol,clickbait,0
480,main nba gaya ala ninja,clickbait,0
481,bayang ekuinoks beda jelas,clickbait,0
482,turun berat badan kemal mochtar jaga porsi makan gerak,clickbait,0
483,unik saudara kembar lantik kepala desa gresik,clickbait,0
484,harga emas dunia turun untun,clickbait,0
485,keluh kendara terap luas ganjil genap,clickbait,0
486,awas virus joker hapus aplikasi ponsel android,clickbait,0
487,heboh selingkuh ujung bunuh sisi klinis,clickbait,0
488,alas rafli main striker arema,clickbait,0
489,kabar baru ria irawan ajar bicara radioterapi,clickbait,0
490,reaksi langgar ganjil genap coba suap tugas telepon kerabat,clickbait,0
491,fakta tarik ganjil genap jakarta timur,clickbait,0
492,sakit tbc sebab gejala obat cegah,clickbait,0
493,bikin rumah minim cahaya alami terang,clickbait,0
494,viral video polisi razia mertua operasi patuh jelas kasatlantas polres bojonegoro,clickbait,0
495,santun juta ahmad dhani keluarga korban celaka dul,clickbait,0
496,iphone laris semester 2019,clickbait,0
497,cerita paul cummings fasilitas disabilitas stadion kanjuruhan,clickbait,0
498,cerita ton sampah ramai festival jak japan matsuri,clickbait,0
499,selebriti perempuan lawan diskriminasi usia hollywood,clickbait,0
500,lamar cpns usia posisi,clickbait,0
501,serba serbi terap luas ganjil genap jalan gunung sahari,clickbait,0
502,putar serentak september fakta film warkop dki reborn,clickbait,0
503,kepung kabut asap pekat sekolah libur siswa,clickbait,0
504,temu jokowi istana tokoh tokoh papua aju minta,clickbait,0
505,bank tawar bunga deposito tinggi,clickbait,0
506,siap mobil tua touring jarak,clickbait,0
507,calya sigra facelift luncur simak harga bekas,clickbait,0
508,kapal vietnam masuk zee indonesia menteri sus,clickbait,0
509,panas panas minum asli indonesia bikin segar,clickbait,0
510,mobil tua perancis jelma mobil listrik  video ,clickbait,0
511,batas mobil tua harap komunitas volkswagen indonesia,clickbait,0
512,mari bantu novi hamil korban obat kedaluwarsa,clickbait,0
513,kendara tanggung pidana,clickbait,0
514,betrand peto resmi pindah jakarta sekolah,clickbait,0
515,kronologi celaka bus mira innova nganjuk madiun,clickbait,0
516,jack putus pensiun alibaba hadap kondisi sulit,clickbait,0
517,fakta zara jkt48 peran virgo,clickbait,0
518,ruzhanul dprd ban serep tanggap ridwan kamil,clickbait,0
519,anggar pilkada surakarta 2020 capai miliar rinciannya,clickbait,0
520,viral video kendara motor menang jaring razia gara gara keponakan,clickbait,0
521,koki nicky tirta tembak murid perempuan,clickbait,0
522,laku cegah imigrasi pulang veronica koman,clickbait,0
523,video youtube lot smartphone atas,clickbait,0
524,cerita kamga hondo final ahead challenge 2019,clickbait,0
525,catat susy susanti main elite china open 2019,clickbait,0
526,anak habibie ayah doa,clickbait,0
527,cerita prajurit tni tidur hutan padam api karhutla,clickbait,0
528,pria tewas enas tabrak kereta api lewat lintas,clickbait,0
529,jokowi 141 juta duduk kelas 2020 maksud,clickbait,0
530,alas terowongan tol cisumdawu mrt,clickbait,0
531,toyota calya 2019 luncur simak detail harga,clickbait,0
532,lemah kurs rupiah bank,clickbait,0
533,alas trotoar kalimalang jalan,clickbait,0
534,ekspor ikan indonesia kalah vietnam,clickbait,0
535,tips tampil unggul banding kandidat cari kerja,clickbait,0
536,kenang chrisye rokok kanker paru hantu,clickbait,0
537,pek suhu bengkulu dingin sebab,clickbait,0
538,singgung iriana jokowi kondisi kini kali bahagia bekas,clickbait,0
539,perempuan hamil sadar kandung,clickbait,0
540,hasil jepret ponsel kamera oppo 2020,clickbait,0
541,modal desa kutuh raup puluh miliar rupiah,clickbait,0
542,wenang dewan awas awas kerja kpk,clickbait,0
543,status waspada kondisi gunung slamet,clickbait,0
544,pemprov dki potong tunggak pajak persen rinciannya,clickbait,0
545,kabut asap ganggu terbang tumpang,clickbait,0
546,istri usia lahir bayi kembar pria kena serang jantung,clickbait,0
547,unggul daihatsu sigra,clickbait,0
548,tarik balkonjazz festival 2019 pasar balkon tutup yura yunita,clickbait,0
549,pulang kerja daftar harga tiket laga timnas,clickbait,0
550,fitur tarik toyota calya wajib,clickbait,0
551,alas kolonel beben maju pilkada tangsel 2020,clickbait,0
552,daihatsu sigra 2019 resmi luncur ubah,clickbait,0
553,terbang lion air group batal akibat kabut asap daftar,clickbait,0
554,kalah marquez quartararo,clickbait,0
555,fakta dampak kabut asap karhutla udara sehat siksa rakyat,clickbait,0
556, populer nusantara  viral celaka tunggal tol jagorawi veronica koman angkat bicara,clickbait,0
557,kilang aramco serang drone harga minyak tembus 100 dollar,clickbait,0
558, populer nasional  kpk surat xanana keluarga habibie,clickbait,0
559,wisata malang batu cocok keluarga,clickbait,0
560,tuduh polisi bantah veronica koman,clickbait,0
561,terminal bandara soekarno hatta terminal traveloka,clickbait,0
562,lahan usaha sawit kalbar segel kait karhutla daftar,clickbait,0
563,pdi dukung jokowi revisi kpk alas,clickbait,0
564,daftar makan cuci masak,clickbait,0
565,tulis ambil formulir calon wali kota tangsel pdi,clickbait,0
566,investor asing tarik bangun lrt jawa timur,clickbait,0
567,wisata gratis instagramable bal,clickbait,0
568,tips dewasa hidup kencan,clickbait,0
569,anak sering main dampak,clickbait,0
570,sebab bayi sumsel tinggal sesak napas duga papar kabut asap,clickbait,0
571,independensi wenang kpk ancam pangkas,clickbait,0
572,demokrat aja bentuk koalisi gemuk pdi pilkada depok,clickbait,0
573,tentu sadap atur draf revisi kpk,clickbait,0
574,kenal lafal sigra sumbang jual besar daihatsu,clickbait,0
575,bus persib lempari batu main luka kronologi,clickbait,0
576,jadwal update android ponsel realme,clickbait,0
577,ubah eksterior interior toyota calya 2019,clickbait,0
578,viral plus minus toyota calya daihatsu sigra,clickbait,0
579,intip arloji seiko tema monster hunt,clickbait,0
580,kronologi wna tewas akibat speed boat balik devil tear lembongan,clickbait,0
581,fahri hamzah usul jokowi lantik firli alas,clickbait,0
582,kisah mistis nan romantis danau asmara permata timur flores,clickbait,0
583,varian harga lengkap daihatsu sigra 2019,clickbait,0
584,takut sita alas pria kena tilang bakar motor,clickbait,0
585,galaxy galaxy note,clickbait,0
586,driver grabcar beli rumah bunga kpr syarat,clickbait,0
587,riau provinsi bakar hutan parah 2019,clickbait,0
588,sebab rendah minat baca anak indonesia,clickbait,0
589,orang sangka rusuh papua barat dpo peran,clickbait,0
590,agam modifikasi komunitas kendara listrik  video ,clickbait,0
591,candu main game online pemuda alami buta,clickbait,0
592,viral stand comedy kiky saputri bikin fadli zon geleng geleng kepala,clickbait,0
593,eko takut henti viral pesan food pakai sepeda,clickbait,0
594,tahap kompetisi voli liga mahasiswa jawa timur,clickbait,0
595,kenal gadis anggota dprd malu usia,clickbait,0
596,viral artis indonesia nama setia gara menang siksa suami,clickbait,0
597,viral nyanyi setia gara aku alami kdrt amerika serikat,clickbait,0
598,capai umj liga mahasiswa 2019,clickbait,0
599,curi mata pemuda candu game online alami buta,clickbait,0
600,fadli zon marah roasting komika kiky saputri,clickbait,0
601,kemenhub kumpul 200 operator dump truck sore,clickbait,0
602,seri ortu paham minat bakat,clickbait,0
603,olah sayur nutrisi hilang,clickbait,0
604,tips masyarakat aman pakai gas elpiji,clickbait,0
605,kronologi nenek iyah bunuh mayat bakar utang ribu,clickbait,0
606,gelar runding lucut senjata nuklir korea utara,clickbait,0
607,makan bal penasaran turis asing,clickbait,0
608,urus ranjang urus negara,clickbait,0
609,kronologi celaka tunggal tol jagorawi tewas orang,clickbait,0
610,kabut asap riau tips cegah tangan sehat,clickbait,0
611,spongebob squarepants animasi tegur kpi,clickbait,0
612,tewas akibat suzuki apv guling tol jagorawi sebab,clickbait,0
613,alas veronica koman buka suara,clickbait,0
614,diri kaskus andrew darwis lapor polisi kronologi versi lapor,clickbait,0
615,dapat beasiswa didik 200 juta siswa sma jabodetabek,clickbait,0
616,tim lolos euro futsal championship 2019 palembang,clickbait,0
617,seru kompas com gelar acara jejak daki meru,clickbait,0
618,celaka tol jagorawi tumpang lempar kabin mobil sabuk kam,clickbait,0
619,kronologi lempar bus persib bandung,clickbait,0
620,halmahera selatan guncang gempa beda guncang juli,clickbait,0
621,trik ringan jaga kecerahaan warna cat mobil,clickbait,0
622,sukses bisnis buzzer media sosial laku,clickbait,0
623,hiu bumi hilang,clickbait,0
624,daftar harga mobil bekas 100 juta avanza xenia,clickbait,0
625,tips jaga sehat kulit ala catherine wilson,clickbait,0
626,kpk cerita berantas korupsi era soekarno soeharto,clickbait,0
627,kpk semangat reformasi era habibie mati era jokowi,clickbait,0
628,tahan imbang tira persikabo robert alberts lemah persib,clickbait,0
629,digital marketing sukses pasti sifat,clickbait,0
630,ngaku anak kenal kantin balsem legendaris,clickbait,0
631,komentar marquez rossi insiden sesi kualifikasi san marino,clickbait,0
632,modal butuh bisnis franchise,clickbait,0
633,kpi sanksi spongebob squarepants sebab,clickbait,0
634, populer otomotif  daftar harga mobil motor bekas mobil listrik,clickbait,0
635,tips uang gerus inflasi,clickbait,0
636,fakta lengkap ledak mako brimob jateng anggota luka warga takut pulang,clickbait,0
637,daftar top skor liga inggris tammy abraham sama aguero,clickbait,0
638,viral tipu ojek online kedok istri sakit dengar,clickbait,0
639,jalan jalan ala bts pasar unik serba murah seoul,clickbait,0
640,manfaat tidur siang tingkat memori jantung,clickbait,0
641,cerita alam player escort laga tira persikabo persib,clickbait,0
642,saut situmorang kpk pasca pimpin serah mandat presiden,clickbait,0
643,kabut asap riau daftar terbang lion air tunda batal,clickbait,0
644,amat aneh trotoar kalimalang jalan,clickbait,0
645,cerita komika kiky saputri siap materi roasting fadli zon singkat,clickbait,0
646,malaysia hadap uni emirat arab,clickbait,0
647,esemka mobil dinas harap sekda jateng,clickbait,0
648,chevrolet captiva baru luncur thailand indonesia,clickbait,0
649,strategi makan enak budget batas,clickbait,0
650,layang surat berat poin tuntut persib lib,clickbait,0
651,prioritas desain ruang kerja rumah,clickbait,0
652,wilayah jakbar tinggi langgar ganjil genap alas,clickbait,0
653,indonesian idol gelar musisi juri,clickbait,0
654,ganggu paru efek polusi udara tubuh,clickbait,0
655,jokowi lemah usaha muda indonesia,clickbait,0
656,capai kini timnas olahraga breaking indonesia,clickbait,0
657,keruk emas tanah leluhur,clickbait,0
658,misteri sebab ribu ikan mati dadak ambon ungkap,clickbait,0
659,fakta ancam bupati bone bolango warga rokok,clickbait,0
660,beasiswa irlandia ikut syarat tahap,clickbait,0
661,gejolak kabut asap prediksi dinamika atmosfer indonesia,clickbait,0
662,sebab celaka tol jagorawi tewas orang,clickbait,0
663,jokowi tuju kpk terbit sp3 mekanisme,clickbait,0
664,anita wahid paham langkah kpk serah mandat presiden,clickbait,0
665,rumah nanas spongebob dunia nyata yuk intip,clickbait,0
666,daftar lengkap maskapai terminal bandara soekarno hatta,clickbait,0
667,cegah kutu pergi,clickbait,0
668,diet dampak buruk kuat tulang alas,clickbait,0
669,kisah bayi spesial lahir serba,clickbait,0
670,alas mahfud kpk serah mandat presiden,clickbait,0
671,bukalapak kabar phk karyawan,clickbait,0
672,jadwal update emui android ponsel huawei,clickbait,0
673,badan gabby tambah capai meter,clickbait,0
674,selidik 111 buruh racun polisi periksa milik warung makan,clickbait,0
675,waspada hoaks saing umkm pangan,clickbait,0
676,usaha tumbuh simak tips bisnis sukses ryan margolin,clickbait,0
677,jenis olahraga bikin mitos fakta,clickbait,0
678,lihat aksi mutia ayu istri glenn fredly ajar saji papeda,clickbait,0
679,ekspor riau turun kabut asap,clickbait,0
680,alas bayi lahir keluar air mata keringat,clickbait,0
681,curhatan omid nazar korban lempar bus persib,clickbait,0
682,jalan kaki stasiun bogor wisata murah bogor,clickbait,0
683,kritik pimpin kpk irama,clickbait,0
684,identitas mayat perempuan temu irigasi,clickbait,0
685,bocor harga toyota calya facelift juta,clickbait,0
686,cerita eko driver food kayuh sepeda bekas rajin ngalong langgan bintang,clickbait,0
687,indonesia thailand alas suporter tamu takut jakarta,clickbait,0
688,kabut asap landa kenal gejala ispa intai,clickbait,0
689,google tantang tumbuh startup indonesia,clickbait,0
690,kenal cardiac arrest sebab tewas lari bal marathon,clickbait,0
691,foto hamil nyinyir netizen shandy aulia,clickbait,0
692,stigma kusta,clickbait,0
693,cerita keluarga tetangga denpasar anggota keluarga lumpuh,clickbait,0
694,impor indonesia china merosot tajam,clickbait,0
695,helat sos run care 2019 donasi kumpul,clickbait,0
696,tanam mati dunia salah satu indonesia,clickbait,0
697,batas pkl jual trotoar,clickbait,0
698,mahasiswa dpr fasis anti demokrasi,clickbait,0
699,ucap nama main liga champions,clickbait,0
700,mahasiswa pariwisata kiat sukses industri hospitality,clickbait,0
701,beda yukata kimono,clickbait,0
702,sebab impotensi pria derita diabetes,clickbait,0
703,cerita komika kiky saputri gagal tampil hadap presiden jokowi,clickbait,0
704,coba coba palsu pelat kendara ganjil genap polisi beda,clickbait,0
705,alas sehat umur kivlan zen aju tangguh tahan,clickbait,0
706,simak tips investasi ala tenis andy roddick,clickbait,0
707,sabar aiptu aris bentak bentak langgar ganjil genap,clickbait,0
708,anang ashanty jual rumah mewah cere tarik beli,clickbait,0
709,viral curi lari rumah korban bingung cari jalan,clickbait,0
710,bangun kota tangkal risiko resesi,clickbait,0
711,kenang chrisye karya sang legendaris mati,clickbait,0
712,warga jabar makan kecap kerupuk pakar gizi,clickbait,0
713,zodiak hubung pribadi,clickbait,0
714,alas irish bella ammar zoni rahasia jenis kelamin calon bayi,clickbait,0
715,isu ganti simon mcmenemy tanggap rahmad darmawan,clickbait,0
716,raline shah rela bolak amerika indonesia,clickbait,0
717,rutin makan jamur turun risiko kanker prostat pria,clickbait,0
718,simpan twit orang twitter tahu follower,clickbait,0
719,cerita bripka eka nyangkut kap mobil 200 meter tilang kendara,clickbait,0
720,once kabar republik cinta management bangkrut,clickbait,0
721,video ampo rumah makan gratis bogor viral jadi,clickbait,0
722,andre taulany diskon beli harley,clickbait,0
723,yuk intip koleksi mobil presiden wakil presiden museum joang,clickbait,0
724,wapres jusuf kalla tuju dewan awas kpk,clickbait,0
725,tarif cukai rokok saing industri,clickbait,0
726,alas shandy aulia mati kolom komentar foto hamil,clickbait,0
727,pemprov riau buka posko korban asap pekanbaru daftar,clickbait,0
728,mahasiswa sodor poin karhutla gubernur sumsel mundur,clickbait,0
729,bahan makan bantu atas asma,clickbait,0
730,kawasan pariwisata super prioritas kucur triliun,clickbait,0
731,liga champions main bintang absen laga psg real madrid,clickbait,0
732,cumbu tubuh indah wakil indonesia oscar 2020 garin nugroho,clickbait,0
733,gaji rendah anggota zita anjani pimpin dprd dki,clickbait,0
734,polisi tindak langgar ganjil genap lolos,clickbait,0
735,napoli liverpool tekad tuan rumah kalah juara tahan,clickbait,0
736,tren busana pria plaza indonesia men fashion week 2019,clickbait,0
737,pakai masker sebab sakit legionnaires,false,1
738,instruksi gubernur jateng tilang masker muka 150 000 tilang via apps pikobar,false,1
739,foto jim rohn jokowi presiden baik dlm sejarah bangsa indonesia,false,1
740,politik nyata jokowi hasil pulang 000 triliun uang negara swiss,false,1
741,foto kadrun kalo lihat foto panas dingin,false,1
742,event promo smartphone jne 2020 spesial juni,false,1
743,kuasa negri,false,1
744,foto presiden italia menang lahan kubur 700an korban corona,false,1
745,kapolres timor utara nusa tenggara timur klarifikasi kait video polisi diam korban celaka,false,1
746,video polisi china aniaya wanita uighur leher cekik pake kaki,false,1
747,jokowi sedia undur,false,1
748,info jalur rawan begal himbauan malam kapolres cianjur,false,1
749,dirut agung podomoro land cosmas batubara tinggal dunia,false,1
750,sby telepon moeldoko suruh jokowi aku kalah,false,1
751,foto anak rohingya siksa komunis,false,1
752,orang cina ktp cilacap nama karsono,false,1
753,fadli zon warga indonesia pilih prabowo pilpres 2019 usir indonesia,false,1
754,pesan beranta undi hadiah menteri tenaga kerja kerja migran indonesia hongkong,false,1
755,indonesia penuh pki,false,1
756,demo konflik ojek online angkut bandung,false,1
757,hati hati panggil telpon nomor kenal,false,1
758,larang anti miras minimarket tiada rezim jokowi paska gobel,false,1
759,corona hoaks,false,1
760,kapal kargo angkut kadrun tenggelam laut china selatan,false,1
761,foto gubernur anies makan kumpul orang jawa tulen,false,1
762,mulan jameela undur dpr,false,1
763,video fkppi bandung kumpul monas siaga ruu hip syah dpr,false,1
764,bantu positif corona jaring,false,1
765,foto sudjiatmi siksa alam barzakh,false,1
766,damai corona jokowi perintah kalah serah,false,1
767,terima stiker pesan whatsapp kena biaya,false,1
768,foto mahfud aku ashraf nikah bcl,false,1
769,culik umur anak jadi angkot lebak bulus parung ibunda bayi hipnotis,false,1
770,virus corona apartemen taman anggrek,false,1
771,presiden cina jinping unjung masjid umat islam doa negeri landa krisis,false,1
772,pesan beranta biaya tilang,false,1
773,video jokowi pucat sby laku korupsi,false,1
774,all jakarta water park,false,1
775,ganti kartu keluarga warga dki jakarta,false,1
776,usus ibu makan bayi,false,1
777,foto awan keri jepang,false,1
778,narasi presiden korea utara hukum jabat korupsi,false,1
779,almarhum habibie formasi jas merah mob umm,false,1
780,tugas tewas setrum baik listrik,false,1
781,negeri berita prabowo the next presiden,false,1
782,ketua kpu umroh bareng jokowi,false,1
783,tiket promo kereta api hut bumn,false,1
784,simulasi orang gila bawa tps milu,false,1
785,broadcast whatsapp info test seleksi gtt ptt,false,1
786,puan maharani buka posko logistik reuni 212,false,1
787,terbang pesawat hercules gratis palu keluarga korban gempa tsunami,false,1
788,capt pribadi kemudi pesawat mengijinkan neno warisman,false,1
789,alquran klaim quran palsu edar,false,1
790,yel yel kecebong rencana susup cfd,false,1
791,kecam nyata said aqil neno warisman terima,false,1
792,rang allah kung,false,1
793,permen susu kandung narkoba,false,1
794,konser anies sandi menang telak,false,1
795,poster aksi damai bela islam cantum nama foto gatot nurmantyo,false,1
796,nyata danjen kopassus dukung fpi,false,1
797,gambar salib barang bantu bencana,false,1
798,aksi 212 harga rekor dunia,false,1
799,foto petinggi polisi izin demo neo pki,false,1
800,tulis ria pancasila abdul muti med,false,1
801,tugas rapid test jarang ganti sarung tangan tular covid pasien,false,1
802,video dokter bule,false,1
803,vietnam korban tinggal covid teh lemon,false,1
804,ratus warga china tetap indonesia singapura virus corona,false,1
805,orang infeksi virus corona parepare,false,1
806,the simpsons 1993 prediksi corona virus china,false,1
807,bakar quran jari tangan pria hitam busuk keluar bau jijik,false,1
808,marak lowong kerja mengatasnamakan usaha inalum masyarakat waspada,false,1
809,cepat cek jantung air batu,false,1
810,presiden jokowi leceh bendera merah putih,false,1
811,sunting video merry riana indonesia bubar,false,1
812,bau jawa jayapura hancur,false,1
813,hendropriyono tinggal singapura,false,1
814,bahaya semut kutu jepang utk diabetes,false,1
815,cnn indonesia berita judul sertifikat ganda kerja rezim jokowi,false,1
816,paham politik gak sih,false,1
817,judul berita prabowo aji butuh pimpin negara,false,1
818,kalimantan barat panas,false,1
819,sangka ujar benci dosen usu himma dewiyana bebas,false,1
820,dedi mulyadi hamil siswi mts,false,1
821,tuduh curi medali milik bambang pamungkas muhammad yusuf buka suara,false,1
822,malam jam pagi keliling kabah,false,1
823,daftar serta uji nyali dunia trans pabrik mercon,false,1
824,kartu sim indosat smarfren telkomsel sadap badan intelijen,false,1
825,rombong anies sandi tilang milik izin patwal puncak bogor,false,1
826,foto john kei sunting,false,1
827,laku bom kampung melayu anggota polisi,false,1
828,pembubabaran aji ustad khalid basalamah banser,false,1
829,foto helikopter tank dunia buat turki pakistan,false,1
830,krim merek aice bos orang cina bahan kimia,false,1
831,video anak muslim siksa budha myanmar,false,1
832,foto rusuh demo anti trump amerika serikat,false,1
833,bentrok ormas gera jaga indonesia fpi lpi hti kota bandung juli 2020,false,1
834,video celaka maut air terjun uluk til belu ntt,false,1
835,alir komunis gera pki bangkit pdip,false,1
836,gubernur jakarta anies baswedan harga baik dunia tangan covid,false,1
837,masyarakat new zealand ajar wudhu,false,1
838,polisi india indonesia,false,1
839,pasu tentara bantu lawan virus corona new york,false,1
840,video keluyur luar rumah malaysia tembak api pakai drone,false,1
841,antisipasi corona bumn dki tutup,false,1
842,jokowi halal lengser,false,1
843,sandiwara dagel koplax perskusi viralkan lapor maaf maaf,false,1
844,edar surat rekrutmen satpol kepala satpol damkar sintang angkat bicara,false,1
845,ketua kpu imbau masyarakat hormat hasil milu curang,false,1
846,universitas brawijaya umm bantah libur kuliah aksi mahasiswa,false,1
847,luthfi abdul had maaf kiai said aqil siroj,false,1
848,asosiasi guru bahasa sastra indonesia kecam anies baswedan,false,1
849,khoirul anwar temu lte,false,1
850,syukur jokowi,false,1
851,video polisi tembak saksi rekap pleno kpu,false,1
852,masuk satu tunanetra indonesia kait braile surat suara jakarta salah,false,1
853,hasil scanning port bolong,false,1
854,rekrutmen pindad,false,1
855,mark zuckerberg ceo facebook temu bff,false,1
856,jalan slamet riyadi kota solo genang banjir,false,1
857,mahal biaya sekolah layar,false,1
858,video serta aksi 411 rusak toko,false,1
859,saham taxi express milik sandiaga uno,false,1
860,mesin mobil mati rel kereta api,false,1
861,media siar demo ruu hip,false,1
862,bakar bendera pdi anggota simpatisan pdi,false,1
863,minggu juni 2020 baim rilis hadiah 500 orang menang,false,1
864,panggil seleksi rekrutmen pertamina tanggal juni 2020,false,1
865,ucap bela sungkawa presiden team medis gugur medan covid,false,1
866,video gereja azan corona aktif dengar azan,false,1
867,video america there has been looting everywhere for fear the corona virus,false,1
868,pelintir konteks foto apd hasil ekspor korea tulis made indonesia,false,1
869,pasien virus corona badau otw rujuk rumah sakit rujuk sintang,false,1
870,cikarang siaga virus corona orang tinggal meikarta,false,1
871,video mata juling akibat main game ular lgi trending skrang hati gaeeees,false,1
872,judul artikel lapor pdip sukmawati tahan orang kuat,false,1
873,maskapai tebang turki lari tabrak rencana teroris tanker bahan bakar,false,1
874,royalty ribu rupiah,false,1
875,artikel liputan6 com rhoma irama salah bilang sentuh miras tetes nyabu,false,1
876,menpora imam nahrawi mundur jabat,false,1
877,metro berita serang senator australia kagum jokowi,false,1
878,sby suruh coblos nomor jokowi amin,false,1
879,foto gajah tolong anak singa belalai,false,1
880,white koffie bahaya kandung mudah bakar,false,1
881,zambian student china was beaten death,false,1
882,surat panggil wawancara calon pegawai bank indonesia,false,1
883,lapang mustika ratu bekas jadi acara poster undang 2019gantipresiden,false,1
884,mega aja tuju pki bangkit masak,false,1
885,valid jokowi jual indonesia,false,1
886,selebaran kupon bazaar beras murah gambar wajah charles honor kader pdip juang,false,1
887,latih masjid cyber army masjid baitul ihsan bank indonesia,false,1
888,nyata gubernur papua bela ahok,false,1
889,absen acara anak nasional jokowi pilih hadir silatnas rawan,false,1
890,video berita baru sri mulyani sanggup serah tugas rizal ramli,false,1
891,pesan beranta ingat orang pintu pintu bagi masker,false,1
892,rsud jakarta depok tutup karyawan positif covid,false,1
893,wna angkat direksi bumn,false,1
894,sakit diagnosa nya covid,false,1
895,miscaptioned wolfpack photo,false,1
896,jamur barang kadaluwarsa warga imbau mal,false,1
897,vaksin kali khalifah ottoman 1717,false,1
898,profesor tasuku honjo virus korona alami cina buat,false,1
899,kokas mall lockdown salah staff atas suspect covid,false,1
900,minum alkohol kurang risiko infeksi novel coronavirus covid,false,1
